j-coordinate,Xzz
"(0.0, -5.0, 0.0)",0.003699269925321584
"(0.0, -5.0, 1.0)",0.004165076969452016
"(0.0, -4.0, -5.0)",0.001980545062361086
"(0.0, -4.0, -4.0)",0.0017404491970639529
"(0.0, -4.0, -3.0)",0.005924936515436558
"(0.0, -4.0, -2.0)",0.006618161170769874
"(0.0, -4.0, -1.0)",0.008184894655602392
"(0.0, -4.0, 0.0)",0.009125787039980626
"(0.0, -4.0, 1.0)",0.010411748594858189
"(0.0, -4.0, 2.0)",0.006612756610814371
"(0.0, -4.0, 3.0)",0.005638237248483523
"(0.0, -3.0, -6.0)",0.0002953037587407134
"(0.0, -3.0, -5.0)",0.0021602279837744116
"(0.0, -3.0, -4.0)",0.005924936515436556
"(0.0, -3.0, -3.0)",0.006388110176960181
"(0.0, -3.0, -2.0)",0.01243923774997451
"(0.0, -3.0, -1.0)",0.01351632949767354
"(0.0, -3.0, 0.0)",0.012672930442629134
"(0.0, -3.0, 1.0)",0.01359801232433633
"(0.0, -3.0, 2.0)",0.012871543040087217
"(0.0, -3.0, 3.0)",0.008557200332743379
"(0.0, -3.0, 4.0)",0.005638237248483518
"(0.0, -2.0, -6.0)",0.00039645794156215443
"(0.0, -2.0, -5.0)",0.0040362125605989145
"(0.0, -2.0, -4.0)",0.006618161170769875
"(0.0, -2.0, -3.0)",0.012439237749974508
